title, category, price, city, available
'Дорадо Охлажденная вес 1+ kg', Рыба, 8900, Атырау, В наличии
'Филе Окуня морского, 220 гр', Рыба, 3000, Атырау, В наличии
'Сибас Замороженный 1+ крупный', Рыба, 7500, Атырау, В наличии
'Филе Осетра Холодного копчения', Рыба, 18500, Атырау, В наличии
'Тунец Филе консервированное в масле', Рыба, 1100, Атырау, В наличии
'Барамунди / Barramundi  вес 0,5 - 2 кг/шт', Рыба, 9490, Атырау, В наличии
'Группер Каменный /Spotted Grouper 0,5 - 2 кг/шт', Рыба, 9490, Атырау, В наличии
'Тунец Копченый нарезка Слайсами', Рыба, 12500, Атырау, В наличии
'Рыба Попугай/ Parrot Fish 0,5 - 2 кг', Рыба, 9490, Атырау, В наличии
'Анчоусы Agostino Recca в масле', Рыба, 3500, Атырау, В наличии
'Чилийский Сибас стейк-подкова', Рыба, 30000, Атырау, В наличии
'Стейк-филе Swordfish (Рыба Меч)', Рыба, 6800, Атырау, В наличии
'Черная Треска стейк-подкова', Рыба, 31000, Атырау, В наличии
'Филе Рыбы Меч (Swordfish) охлажденное', Рыба, 15990, Атырау, В наличии
'Император / Emperor Fish 0,5 - 2 кг/шт', Рыба, 9490, Атырау, В наличии
'Барракуда охлажденная 1-3 кг', Рыба, 9490, Атырау, В наличии
'Сардины в масле Agostino Recca', Рыба, 10500, Атырау, В наличии
'Тунец YellowFin Охлажденный', Рыба, 15500, Атырау, В наличии
'Стейк Акулы', Рыба, 14800, Атырау, Временно нет в наличии
'Анчоусы Agostino Recca, 540 гр', Рыба, 15800, Атырау, В наличии
'Икра Красная Keta, уп. 200 гр.', Икра, 7200, Атырау, В наличии
'Икра Горбуши 2021', Икра, 15990, Атырау, В наличии
'Икра красная "Золото Сахалина"   360 грамм', Икра, 16500, Атырау, В наличии
'Икра красная "Золото Сахалина" 220 грамм', Икра, 10800, Атырау, В наличии
'Икра Морского Ежа', Икра, 10500, Атырау, В наличии
'Икра Черная Стерлядь', Икра, 16500, Атырау, В наличии
'Икра Черная Осетровых', Икра, 35000, Атырау, В наличии
'Икра Горбуши 2021 (200 гр)', Икра, 7000, Атырау, В наличии
'Черная Икра Caspian Caviar', Икра, 66700, Атырау, В наличии
'Икра красная Путина, 440 гр', Икра, 20700, Атырау, В наличии
'Икра Красная Путина, 150 гр', Икра, 7200, Атырау, В наличии
'Икра красная "Обкомовская", уп. 500 гр', Икра, 27200, Атырау, В наличии
'Икра Красная Путина, 240 гр', Икра, 11100, Атырау, В наличии
'Икра красная Путина, 90 гр', Икра, 5400, Атырау, В наличии
'Икра Красная "Обкомовская", уп. 360 гр.', Икра, 19200, Атырау, В наличии
'Икра Красная Путина, 60 гр', Икра, 3200, Атырау, В наличии
'Икра Красная "Обкомовская", 95 гр.', Икра, 5500, Атырау, В наличии
'Икра Красная "Обкомовская" уп. 140 гр.', Икра, 8000, Атырау, В наличии
'Филе утки Мулард', Мясо, 4800, Атырау, В наличии
'Ножка утиная Конфи', Мясо, 5200, Атырау, В наличии
'Печень утиная  Фуа-Гра  Эскалоп', Мясо, 28000, Атырау, В наличии
'Паштет из утки  Rillettes de Canard Classique', Мясо, 3500, Атырау, В наличии
'Колбаски Бордо Экстра, уп. 180 гр', Мясо, 2700, Атырау, В наличии
'Паштет Rillettes de Canard Foie Gras', Мясо, 4000, Атырау, В наличии
'Паштет Пате-Мусс из Фуа-Гра 50%', Мясо, 1700, Атырау, В наличии
'Паштет Пате из Фуа-гра 100%', Мясо, 2500, Атырау, В наличии
'Фуа-гра Утиная  Золото целая', Мясо, 27000, Атырау, В наличии
'Колбаски Фелино Мини', Мясо, 1690, Атырау, В наличии
'Хамон Jamon iberico, 40 гр', Мясо, 10100, Атырау, В наличии
'Хамон Jamon Iberico, уп. 70 гр', Мясо, 15800, Атырау, В наличии
'Хамон Лопатка Jamon Belotta, 40 гр', Мясо, 7500, Атырау, В наличии
'Хамон Jamon Iberico Horeca, 40 гр', Мясо, 9500, Атырау, В наличии
'Колбаски Утиные для гриля', Мясо, 4500, Атырау, В наличии
'Колбаска Пармеджана сыровяленая', Мясо, 3000, Атырау, В наличии
'Колбаска Пражская сыровяленая', Мясо, 3000, Атырау, В наличии
'Чука салат замороженный', Бакалея, 2800, Атырау, В наличии
'Лапша рисовая Real THAI', Бакалея, 1000, Атырау, В наличии
'Ореховая Заправка Sen Soy', Бакалея, 475, Атырау, В наличии
'Вяленые помидоры в масле Le Bonta', Бакалея, 2500, Атырау, В наличии
